Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
NCU06,12.9026664778264,Low Fat,0.1306831070082548,Household,227.74139232344817,OUT019,1985.1099856701362,Small,Tier 1,Grocery Store,1148.505
FDL48,19.365037513619853,Regular,0.13712348188684767,Baking Goods,47.48155277286307,OUT010,1998.1043910456629,Medium,Tier 3,Grocery Store,145.8102
FDV26,20.28005434702706,Regular,0.07633758753906184,Dairy,197.6994412598891,OUT035,2003.9825968163561,Small,Tier 2,Supermarket Type1,4681.9056
FDY02,8.949809676621514,Regular,0.08729258528748288,Dairy,264.24687494763936,OUT035,2004.0327344512439,Small,Tier 2,Supermarket Type1,1840.937
FDA44,12.91052625224558,Low Fat,0.052724214788886434,Fruits and Vegetables,57.69453809085057,OUT027,1984.9394864967594,Medium,Tier 3,Supermarket Type3,1754.383
FDR24,12.8098837839734,Regular,0.061622771216874685,Baking Goods,88.58577312591001,OUT027,1984.9405901553707,Medium,Tier 3,Supermarket Type3,2067.309
FDH20,16.0939399638296,Regular,0.025720555160234155,Fruits and Vegetables,95.87649544858631,OUT013,1986.9810382595838,High,Tier 3,Supermarket Type1,3089.312
FDY12,9.728283653843002,Regular,0.13962366563668582,Baking Goods,49.870132682965156,OUT046,1997.0369005262755,Small,Tier 1,Supermarket Type1,809.6128
FDI24,10.337077923881928,Low Fat,0.07844241674216142,Baking Goods,176.16971464202015,OUT013,1987.1088918039413,High,Tier 3,Supermarket Type1,3705.177
FDT40,5.996521722360127,Low Fat,0.09635168268500433,Frozen Foods,125.83151378532091,OUT013,1987.1468926367997,High,Tier 3,Supermarket Type1,3560.6984
FDQ23,6.486341840881712,Low Fat,0.02481153461468484,Breads,104.02715050556002,OUT013,1987.0368370771528,High,Tier 3,Supermarket Type1,1845.5976
FDG44,12.848964328933812,Low Fat,0.05418473207643678,Fruits and Vegetables,56.02312282527081,OUT027,1985.052332762825,Medium,Tier 3,Supermarket Type3,2804.3496
FDU14,17.752449246055363,Low Fat,0.035315019266970164,Dairy,247.99118922244355,OUT035,2003.9733489007078,Small,Tier 2,Supermarket Type1,998.7
FDI57,19.803284024301494,Low Fat,0.05360478291693404,Seafood,197.61745602987952,OUT046,1996.998402916672,Small,Tier 1,Supermarket Type1,6503.5344
FDS37,7.6565364889453145,Low Fat,0.03177547289708518,Canned,114.61643814590785,OUT049,1999.008522112206,Medium,Tier 1,Supermarket Type1,1853.5872
FDL21,15.85184847836424,Regular,0.008054896117586408,Snack Foods,40.870480163897675,OUT046,1996.966997782299,Small,Tier 1,Supermarket Type1,798.96
FDX59,10.183470018838104,Low Fat,0.0523839809880098,Breads,33.02182811574435,OUT046,1997.0541896586699,Small,Tier 1,Supermarket Type1,848.895
FDZ49,11.00079873764999,Regular,0.13382893528403916,Canned,217.92578808294516,OUT045,2001.972709937177,Medium,Tier 2,Supermarket Type1,2203.798
DRF27,12.841134457063744,Low Fat,0.05001739183835538,Dairy,151.14042830710696,OUT019,1985.1554798320594,Small,Tier 1,Grocery Store,153.134
NCK05,12.893262027927827,Low Fat,0.13591010819404592,Health and Hygiene,61.812763861409316,OUT019,1985.036959650347,Small,Tier 1,Grocery Store,61.2536
FDV07,9.548640360320768,Low Fat,0.05294205529248874,Fruits and Vegetables,111.15990300669057,OUT017,2006.9404591163213,Medium,Tier 2,Supermarket Type1,1547.3192
FDB17,13.170785039175607,Low Fat,0.03669896254875352,Frozen Foods,181.55655027549693,OUT017,2007.1143009189707,Medium,Tier 2,Supermarket Type1,3078.6592
FDC20,10.714918246565045,Low Fat,0.023217805395347353,Fruits and Vegetables,53.69498054654628,OUT046,1996.9591160509497,Small,Tier 1,Supermarket Type1,447.4176
FDD47,7.570415279053055,Regular,0.1419671744216072,Starchy Foods,172.60133695247785,OUT046,1997.029970373382,Small,Tier 1,Supermarket Type1,3749.7856
NCC43,7.3853807519403105,Low Fat,0.09262812520080548,Household,252.25735170503012,OUT013,1987.1186207429532,High,Tier 3,Supermarket Type1,4267.1122
FDY31,6.065377981607651,Low Fat,0.043135133391457886,Fruits and Vegetables,148.74995721258975,OUT035,2003.9249815678686,Small,Tier 2,Supermarket Type1,2354.2688
FDZ46,7.551881874851874,Low Fat,0.06884330042112399,Snack Foods,112.1968782797374,OUT049,1998.9322361010218,Medium,Tier 1,Supermarket Type1,1215.7508
FDT15,12.173720043984739,Regular,0.07208272725569999,Meat,181.3728201746797,OUT010,1998.0953387026584,Medium,Tier 3,Grocery Store,549.285
FDB22,8.047139753260415,Low Fat,0.11179585456658461,Snack Foods,153.35052092979026,OUT049,1999.00062003082,Medium,Tier 1,Supermarket Type1,3383.5956
FDS51,12.788959630418585,Low Fat,0.031065261811939093,Meat,63.291246366467824,OUT027,1984.8786978928267,Medium,Tier 3,Supermarket Type3,1857.582
FDN15,17.489864856104337,Low Fat,0.02862080280982991,Meat,141.2562421327663,OUT010,1997.776330277776,Medium,Tier 3,Grocery Store,419.454
NCE31,7.661781112104214,Low Fat,0.18497429043719776,Household,36.38411032733014,OUT018,2009.0682381885688,Medium,Tier 3,Supermarket Type2,69.2432
FDY57,20.22323120820036,Regular,0.12089435517229166,Snack Foods,98.54981086426965,OUT035,2003.8630868915136,Small,Tier 2,Supermarket Type1,1534.0032
NCM05,6.851392207593111,Low Fat,0.06028163587198556,Health and Hygiene,262.6315062210698,OUT046,1996.9810520967133,Small,Tier 1,Supermarket Type1,9779.9362
FDZ21,17.602976432193323,Regular,0.03906837777494393,Snack Foods,97.96849427296635,OUT018,2009.1135414258765,Medium,Tier 3,Supermarket Type2,675.787
FDW49,19.480486377182093,Low Fat,0.0820122021269083,Canned,177.99738791843015,OUT013,1986.834030848061,High,Tier 3,Supermarket Type1,2865.6032
FDS40,15.35921090725089,Low Fat,0.014186781162739179,Frozen Foods,38.67492867690807,OUT049,1999.1215752459925,Medium,Tier 1,Supermarket Type1,476.047
FDR32,6.771118852894858,Regular,0.053959618809145016,Fruits and Vegetables,228.24264067322753,OUT049,1999.0972481363742,Medium,Tier 1,Supermarket Type1,3653.9104
FDD10,20.565995502787196,Regular,0.04618006479553219,Snack Foods,177.42477411169253,OUT017,2007.124559402478,Medium,Tier 2,Supermarket Type1,1962.7784
DRZ11,8.833720936953512,Regular,0.11308503341539179,Soft Drinks,121.40889841029701,OUT013,1986.955478650018,High,Tier 3,Supermarket Type1,1609.9044
FDU47,12.815246396299953,Regular,0.1901221598705636,Breads,138.1163661091276,OUT010,1998.1080896563722,Medium,Tier 3,Grocery Store,280.9676
DRG49,7.753998061858223,Low Fat,0.06800160725340948,Soft Drinks,242.88199877264083,OUT018,2008.9305634069847,Medium,Tier 3,Supermarket Type2,2199.1374
FDS14,7.283999547714634,Low Fat,0.05456362919426569,Dairy,154.73549158367885,OUT017,2007.01676348278,Medium,Tier 2,Supermarket Type1,1414.1592
NCK53,11.621218564403986,Low Fat,0.06299415963606081,Health and Hygiene,100.25760368234992,OUT010,1997.874169360055,Medium,Tier 3,Grocery Store,595.2252
NCI29,8.662493478847683,Low Fat,0.03273664102751541,Health and Hygiene,143.42015540200458,OUT017,2007.0725785990237,Medium,Tier 2,Supermarket Type1,2127.231
FDU15,13.599722881904192,Regular,0.054309354811314756,Meat,38.71102665204546,OUT045,2001.9832813404937,Medium,Tier 2,Supermarket Type1,575.2512
FDK20,12.617942079463798,Regular,0.04208477684751381,Fruits and Vegetables,125.23716511405249,OUT046,1997.1310704143798,Small,Tier 1,Supermarket Type1,2450.144
FDT59,12.863914551045921,Low Fat,0.015913188398146497,Breads,228.72033565411635,OUT027,1985.0449878359886,Medium,Tier 3,Supermarket Type3,3225.1352
FDK56,9.722750485458311,Low Fat,0.12946776332800822,Fruits and Vegetables,184.78527365971945,OUT013,1987.3625867396868,High,Tier 3,Supermarket Type1,3554.7062
FDQ51,16.011070954406893,Regular,0.05344373336999368,Meat,47.88451400186516,OUT017,2007.0018296582566,Medium,Tier 2,Supermarket Type1,756.3488
DRE37,13.411492831449916,Low Fat,0.09517206870654334,Soft Drinks,186.80413264194615,OUT018,2009.0137724460901,Medium,Tier 3,Supermarket Type2,3214.4824
FDM60,10.854444796525096,Regular,0.05371304712313453,Baking Goods,40.29978992417826,OUT017,2006.9595613446859,Medium,Tier 2,Supermarket Type1,406.138
FDM13,6.402541080309206,Low Fat,0.06386383329327304,Breakfast,131.78951929794815,OUT013,1986.918572958337,High,Tier 3,Supermarket Type1,262.3252
FDO12,15.678103132241416,Low Fat,0.054657363124800074,Baking Goods,194.37929543477574,OUT013,1986.8190859734468,High,Tier 3,Supermarket Type1,1761.7068
DRL47,19.67638518421786,Low Fat,0.05406516989584672,Hard Drinks,126.0569054721607,OUT049,1999.0154605502441,Medium,Tier 1,Supermarket Type1,1635.8706
FDY12,9.789166661614596,Regular,0.054458853706386284,Baking Goods,49.50091493843565,OUT013,1986.956551594483,High,Tier 3,Supermarket Type1,657.8104
NCL19,15.327671965808202,Low Fat,0.01608437473360245,Others,141.34398158222635,OUT049,1999.0037435313545,Medium,Tier 1,Supermarket Type1,2719.793
DRH25,18.715905191511144,Low Fat,0.014170230016420735,Soft Drinks,52.11616941213163,OUT045,2001.9571047963395,Medium,Tier 2,Supermarket Type1,1090.5804
NCI42,18.727328444240325,Low Fat,0.010527088151811461,Household,207.15595329969176,OUT049,1999.0423933966626,Medium,Tier 1,Supermarket Type1,2292.3494
NCD18,16.003462642393494,Low Fat,0.07352369288675631,Household,229.27430452846002,OUT017,2006.96325231645,Medium,Tier 2,Supermarket Type1,2534.0348
NCU54,8.9351329077834,Low Fat,0.16561848097161733,Household,206.56634217198282,OUT010,1997.7931139098616,Medium,Tier 3,Grocery Store,209.727
NCU54,8.899795711660113,Low Fat,0.0985588357268248,Household,210.92545666937343,OUT045,2002.1740257066617,Medium,Tier 2,Supermarket Type1,1887.543
FDL38,13.785807319636394,Regular,0.014488915241483618,Canned,90.73846405476777,OUT013,1986.9803139189,High,Tier 3,Supermarket Type1,1516.6924
NCB30,12.861752641574691,Low Fat,0.02496930187025047,Household,198.06694792624137,OUT027,1985.098624740433,Medium,Tier 3,Supermarket Type3,5555.4352
FDV51,16.307200651487307,Low Fat,0.032151523770947744,Meat,165.0300165756039,OUT046,1996.9810070305427,Small,Tier 1,Supermarket Type1,2652.5472
FDZ28,19.980999438935996,Regular,0.08660917084403263,Frozen Foods,124.29659635328744,OUT010,1998.1476369822283,Medium,Tier 3,Grocery Store,127.1678
DRG03,14.49315543130748,Low Fat,0.06217725212286214,Dairy,151.80023622551718,OUT046,1996.875915453375,Small,Tier 1,Supermarket Type1,4921.5936
FDW34,12.907805167979792,Low Fat,0.03514290356390815,Snack Foods,243.64938678620507,OUT027,1985.0574953845908,Medium,Tier 3,Supermarket Type3,8262.578
NCP43,17.701942634211914,Low Fat,0.030934545142146906,Others,178.80599590719638,OUT018,2008.9755060332564,Medium,Tier 3,Supermarket Type2,2516.724
FDB57,20.293199167970958,Regular,0.01974538962205802,Fruits and Vegetables,220.16360105116334,OUT046,1997.0437495333517,Small,Tier 1,Supermarket Type1,2223.772
NCE54,20.664974659363597,Low Fat,0.027349313648470465,Household,72.21413788990941,OUT045,2002.1218158768233,Medium,Tier 2,Supermarket Type1,1504.708
DRJ13,12.57254293030744,Low Fat,0.06276573421091607,Soft Drinks,162.39049375961446,OUT013,1986.9867676863817,High,Tier 3,Supermarket Type1,2406.867
DRD13,15.051729200690009,Low Fat,0.04918490302093811,Soft Drinks,62.36383903568975,OUT035,2004.1210266635323,Small,Tier 2,Supermarket Type1,767.0016
FDL13,13.887662140668125,Regular,0.05647057636882805,Breakfast,235.10796322526102,OUT045,2002.037541007377,Medium,Tier 2,Supermarket Type1,4660.6
FDZ49,12.87140380372676,Regular,0.13222690911952775,Canned,220.56631290053943,OUT027,1984.9890598362724,Medium,Tier 3,Supermarket Type3,5289.1152
NCH18,9.282349094270502,Low Fat,0.044780746879001326,Household,246.6162776290442,OUT035,2004.0840146541807,Small,Tier 2,Supermarket Type1,1228.401
DRM37,15.367348774441508,Low Fat,0.0967424715641095,Soft Drinks,196.19963851463925,OUT018,2009.1156861820775,Medium,Tier 3,Supermarket Type2,3941.536
FDL08,10.763589379086323,Low Fat,0.049376002637273604,Fruits and Vegetables,245.2135956094173,OUT046,1997.1452027105095,Small,Tier 1,Supermarket Type1,5145.3024
FDI53,8.883620556739746,Regular,0.13881642629739036,Frozen Foods,162.2355335303435,OUT049,1999.0907920381799,Medium,Tier 1,Supermarket Type1,2577.9776
FDD23,9.563996394032381,Regular,0.04847326114715841,Starchy Foods,186.8841096813833,OUT035,2003.9424125496544,Small,Tier 2,Supermarket Type1,2057.9878
FDU04,7.899217926201156,Low Fat,0.006496854144916105,Frozen Foods,122.63102377306554,OUT049,1999.0628728290585,Medium,Tier 1,Supermarket Type1,2924.1936
NCP55,14.669125912848145,Low Fat,0.011401413732007806,Others,57.144597935291266,OUT017,2007.0164144542919,Medium,Tier 2,Supermarket Type1,939.4438
NCB06,17.645309913963825,Low Fat,0.13787616987791318,Health and Hygiene,161.9800421724743,OUT010,1997.9820852837454,Medium,Tier 3,Grocery Store,159.792
FDV55,17.715191107337407,Low Fat,0.05506289952645611,Fruits and Vegetables,145.0974479796537,OUT049,1998.951587187143,Medium,Tier 1,Supermarket Type1,2467.4548
FDL32,15.696597664826808,Regular,0.05389980330455768,Fruits and Vegetables,113.38305409608327,OUT013,1987.0377645568615,High,Tier 3,Supermarket Type1,1230.3984
FDP08,20.50365531905771,Regular,0.11303517587677661,Fruits and Vegetables,194.46219075913032,OUT017,2006.9929391613873,Medium,Tier 2,Supermarket Type1,2906.217
NCH30,12.868553258570662,Low Fat,0.0666315067248173,Household,115.2742987358944,OUT027,1984.8689816180213,Medium,Tier 3,Supermarket Type3,1924.162
NCN55,14.601143800473144,Low Fat,0.05947341691609086,Others,242.84533948013748,OUT018,2009.0671234938607,Medium,Tier 3,Supermarket Type2,5287.7836
FDP44,16.45115219447572,Regular,0.08032364005469174,Fruits and Vegetables,103.15596934168018,OUT045,2002.1614822798053,Medium,Tier 2,Supermarket Type1,1537.998
FDT55,13.615456867275155,Regular,0.043371585526654016,Fruits and Vegetables,156.4419732261354,OUT017,2007.0182763968185,Medium,Tier 2,Supermarket Type1,5522.811
FDF57,14.559635223879564,Regular,0.05898988432905439,Fruits and Vegetables,169.1167767470571,OUT045,2001.9324888255799,Medium,Tier 2,Supermarket Type1,2897.5616
FDZ20,16.129582097379917,Low Fat,0.03435506020364154,Fruits and Vegetables,254.18894544159997,OUT013,1986.853098761692,High,Tier 3,Supermarket Type1,6867.0612
FDQ11,5.641848862905878,Regular,0.06799909679929086,Breads,256.3911067386779,OUT046,1996.980189193594,Small,Tier 1,Supermarket Type1,2055.9904
FDZ50,12.795843868844157,Regular,0.0797030146008319,Dairy,181.73742120299372,OUT017,2006.9337856642078,Medium,Tier 2,Supermarket Type1,4961.5416
FDW24,6.757770058633829,Low Fat,0.03786636980201241,Baking Goods,48.4611047227291,OUT013,1987.062539209049,High,Tier 3,Supermarket Type1,534.6374
NCU42,8.95742635292143,Low Fat,0.01916340489887971,Household,168.3929794435778,OUT045,2002.1350772712694,Medium,Tier 2,Supermarket Type1,4211.185
FDK46,9.608830001597074,Low Fat,0.08607116724100008,Snack Foods,257.70873034029006,OUT010,1998.0517759903228,Medium,Tier 3,Grocery Store,259.662
FDB32,12.76336645112081,Low Fat,0.022843598635705762,Fruits and Vegetables,94.5104059596439,OUT027,1984.9284646365204,Medium,Tier 3,Supermarket Type3,4036.7454
NCI31,12.939169237664725,Low Fat,0.08125108211241493,Others,38.19047486930167,OUT027,1985.0415257593756,Medium,Tier 3,Supermarket Type3,842.237
FDR36,6.701933140427724,Regular,0.12202425480661967,Baking Goods,40.111169104942604,OUT017,2007.0745397947155,Medium,Tier 2,Supermarket Type1,838.908
FDU13,8.380905273388382,Low Fat,0.1886866310410444,Canned,146.2810491555844,OUT035,2004.005648944915,Small,Tier 2,Supermarket Type1,4414.254
FDG58,10.699916747400207,Regular,0.14484096310184041,Snack Foods,157.9156103134642,OUT010,1997.9928298100565,Medium,Tier 3,Grocery Store,467.3916
FDQ25,8.527852408926583,Regular,0.02795453538841633,Canned,170.4954815446428,OUT035,2003.9172567765115,Small,Tier 2,Supermarket Type1,2069.3064
FDV23,11.007060546668733,Low Fat,0.10636753627918594,Breads,124.37114226433332,OUT045,2002.0764180293118,Medium,Tier 2,Supermarket Type1,2241.0828
FDD10,20.654519639553275,Regular,0.04590283183703895,Snack Foods,177.0671004972229,OUT017,2007.0525904708336,Medium,Tier 2,Supermarket Type1,1962.7784
FDY21,15.099175155531569,Low Fat,0.05388063222961204,Snack Foods,195.66244089110984,OUT013,1987.0042339179245,High,Tier 3,Supermarket Type1,3142.576
FDR40,9.159033665636988,Regular,0.008260499573534046,Frozen Foods,81.37614328362378,OUT013,1986.9487848741153,High,Tier 3,Supermarket Type1,2255.7304
FDG05,11.015155623105588,Regular,0.08718517364003112,Frozen Foods,156.85600625772014,OUT046,1997.1130417894205,Small,Tier 1,Supermarket Type1,2972.797
FDB51,6.8638113008359865,Low Fat,0.03834722106623406,Dairy,63.7045663829501,OUT035,2003.8230887496813,Small,Tier 2,Supermarket Type1,751.0224
FDP07,18.228536631375686,Low Fat,0.08981143806816089,Fruits and Vegetables,196.30144845692564,OUT013,1987.0201491880343,High,Tier 3,Supermarket Type1,589.233
FDO50,16.275716980590065,Low Fat,0.0789851952831844,Canned,93.36984740674407,OUT049,1999.0283489415522,Medium,Tier 1,Supermarket Type1,1194.4452
FDJ09,14.966956487004005,Low Fat,0.0530756117546615,Snack Foods,47.13045362575812,OUT035,2004.0278083491676,Small,Tier 2,Supermarket Type1,679.116
FDN32,17.489578103925485,Low Fat,0.01497354948419512,Fruits and Vegetables,185.19539295933498,OUT035,2003.862217925014,Small,Tier 2,Supermarket Type1,2213.1192
DRD24,13.844126226232287,Low Fat,0.05173231706967801,Soft Drinks,141.41538635054368,OUT010,1998.0184422194382,Medium,Tier 3,Grocery Store,141.8154
FDC50,15.894552211326122,Low Fat,0.22820028997561964,Canned,92.88718614916317,OUT010,1998.0285000777749,Medium,Tier 3,Grocery Store,285.6282
NCO07,9.019825126735324,Low Fat,0.009646706722697379,Others,214.03965866616002,OUT046,1996.9092872826936,Small,Tier 1,Supermarket Type1,1065.28
FDD53,16.198081585754593,Low Fat,0.044673910966882856,Frozen Foods,41.68995633180265,OUT049,1998.8616569144667,Medium,Tier 1,Supermarket Type1,503.3448
DRD25,6.158999633385796,Low Fat,0.08012642873729209,Soft Drinks,112.04883122872248,OUT018,2008.8997970903522,Medium,Tier 3,Supermarket Type2,2263.72
FDH17,16.232317124910033,Regular,0.017271837647210648,Frozen Foods,96.6014918702824,OUT013,1986.9212265610645,High,Tier 3,Supermarket Type1,1076.5986
FDL44,18.29382061522235,Low Fat,0.012437253327920244,Fruits and Vegetables,160.04560006627563,OUT045,2002.0182349600054,Medium,Tier 2,Supermarket Type1,3073.9986
FDP37,15.625215654946832,Low Fat,0.14348564417258508,Breakfast,127.87410923832002,OUT045,2001.9240534697133,Medium,Tier 2,Supermarket Type1,2184.4898
FDR48,12.863539743747904,Low Fat,0.130390319229327,Baking Goods,151.15552137735975,OUT027,1984.8379864255767,Medium,Tier 3,Supermarket Type3,4402.2696
FDE32,12.859539378815889,Low Fat,0.048777018751138886,Fruits and Vegetables,39.67319928491533,OUT027,1985.029124195903,Medium,Tier 3,Supermarket Type3,1024.6662
FDZ33,10.15692718967681,Low Fat,0.05470658974809213,Snack Foods,146.73598492542916,OUT010,1997.8927639124481,Medium,Tier 3,Grocery Store,739.038
FDR56,15.508334131763904,Regular,0.10120138295606379,Fruits and Vegetables,200.09837819951068,OUT049,1998.8238555714267,Medium,Tier 1,Supermarket Type1,2759.0752
FDC35,7.509564276140038,Low Fat,0.20605215518878148,Starchy Foods,206.92525539046068,OUT010,1997.9727886358555,Medium,Tier 3,Grocery Store,621.1914
FDB28,6.680313840811514,Low Fat,0.09322301187032751,Dairy,197.70254533639977,OUT017,2007.047607415702,Medium,Tier 2,Supermarket Type1,1186.4556
